region,company_name,duns_number,status,capabilities,Legend_Specialization,certification,subsidiary,overseas,website,contact,address_full,primary_naics_code,primary_naics_description,secondary_naics_code,secondary_naics_description,company_type,import_export,global_duns_no,global_name,immediate_parent_duns_no,immediate_parent_name,latitude,line_of_business,longtitude,manufacturing_indicator,marketing_prescreen_score,marketing_prescreen_ranking,minority_owned_indicator,owns_rents,phone_no,subsidiary_status,web_address_url,year_of_founding,auditors,trade_style,employer_id_number_ein,domestic_parent_duns_no,domestic_parent_name,location_type,mailing_address,mailing_city,mailing_country_region,mailing_county,mailing_state,mailing_zipcode,address,physical_address,physical_city,physical_country_region,physical_county,physical_state,physical_zipcode,physical_zipcode_short,secondary_sic_code,secondary_sic_description,primary_sic_code,primary_sic_description,facility_size,sales_volume_2020,employee_all_sites_2020,employee_this_sites_2020,avg_ann_dod_total_revenue,avg_dod_contract_value
Chicago,TWINPLEX MANUFACTURING CO.,00-506-6717,00-506-6717,Stamping,Metal stamping,ISO9001,No,No,https://www.twinplex.com/,https://www.twinplex.com/contact.html,"840 LIVELY BLVD, WOOD DALE, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.979335,MFG METAL STAMPINGS,-87.970352,Non Manufacturer,Low,2 - Likely to pay,No,Rent,(630) 595-2040,Non-Subsidiary,WWW.TWINPLEX.COM,1940,,TWINPLEX STAMPING COMPANY,361888978,,,Single Location,,,,,,,"840 LIVELY BLVD, WOOD DALE, IL 60191",840 LIVELY BLVD,WOOD DALE,USA,DUPAGE,IL,601911202,60191,,,34699916,Stamping metal for the trade,60000,"$4,374,203",18,18,$0,$0
Chicago,"SURE-WAY DIE DESIGNS, INC.",05-056-4608,05-056-4608,"Laser cutting, stamping, powder coating, and assembly",Metal stamping,No,No,No,https://surewaygroup.com/,https://surewaygroup.com/contact-us/,"414 LINDLEY AVE, WESTMONT, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,05-056-4608,"SURE-WAY DIE DESIGNS, INC.",05-056-4608,"SURE-WAY DIE DESIGNS, INC.",41.787436,MFG METAL STAMPINGS,-87.98198,Non Manufacturer,High,5 - Least Likely to pay,No,,(630) 323-0370,Non-Subsidiary,WWW.SUREWAYPRODUCTS.COM,1967,,SURE-WAY PRODUCTS,362644283,05-056-4608,"SURE-WAY DIE DESIGNS, INC.",Headquarters,,,,,,,"414 LINDLEY AVE, WESTMONT, IL 60559",414 LINDLEY AVE,WESTMONT,USA,DUPAGE,IL,605592225,60559,,,34699916,Stamping metal for the trade,0,"$2,694,977",25,18,$0,$0
Chicago,CELCO TOOL & ENGINEERING INC,00-555-0405,00-555-0405,Metal stamping,Metal stamping,No,NA,NA,https://www.dnb.com/business-directory/company-profiles.celco_tool__engineering_inc.ae37302ff13a3c9f2ad39fa7d2c68442.html,https://www.dnb.com/business-directory/company-profiles.celco_tool__engineering_inc.ae37302ff13a3c9f2ad39fa7d2c68442.html,"3900 WESLEY TER, SCHILLER PARK, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.949479,MFG METAL STAMPINGS,-87.863519,Non Manufacturer,Low,1 - Most likely to pay,No,,(847) 671-2520,Non-Subsidiary,,1965,,,362584630,,,Single Location,,,,,,,"3900 WESLEY TER, SCHILLER PARK, IL 60176",3900 WESLEY TER,SCHILLER PARK,USA,COOK,IL,601762132,60176,,,34699916,Stamping metal for the trade,0,"$2,357,232",19,19,$0,$0
Chicago,DOMENY TOOL & STAMPING COMPANY,00-508-5253,00-508-5253,"Mahining, metal stamping",Metal stamping,ISO9001,No,No,https://www.domenytool.com/,https://www.domenytool.com/contact/,"354 HOLLOW HILL RD, WAUCONDA, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,Importer,,,,,42.284159,MFG METAL STAMPINGS,-88.150317,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(847) 526-5700,Non-Subsidiary,WWW.DOMENYTOOL.COM,1926,,,362469458,,,Single Location,,,,,,,"354 HOLLOW HILL RD, WAUCONDA, IL 60084",354 HOLLOW HILL RD,WAUCONDA,USA,LAKE,IL,600843300,60084,,,34699908,"Machine parts, stamped or pressed metal",24000,"$2,500,000",19,19,$0,$0
Chicago,"KOSMOS TOOL, INC.",11-605-7076,11-605-7076,Precision metal stamping,Metal stamping,ISO9001,No,No,http://www.kosmostool.com/,http://www.kosmostool.com/,"2727 N US HIGHWAY 12, SPRING GROVE, IL",333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",,,Private,,,,,,42.43641,MFG DIES/TOOLS/JIGS/FIXTURES,-88.249582,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(815) 675-2200,Non-Subsidiary,WWW.KOSMOSTOOL.COM,1983,,,363275354,,,Single Location,P.O. BOX 279,SPRING GROVE,USA,MCHENRY,ILLINOIS,600810279,"2727 N US HIGHWAY 12, SPRING GROVE, IL 60081",2727 N US HIGHWAY 12,SPRING GROVE,USA,MCHENRY,IL,600818699,60081,,,35440100,Special dies and tools,20000,"$2,983,502",19,19,$0,$0
Chicago,AMERICAN INDUSTRIAL COMPANY,05-540-3315,05-540-3315,Metal stamping and assemblies,Metal stamping,ISO9001,No,No,https://www.americanindust.com/,https://metalstampings.americanindust.com/lp-contact-us-american-industrial-company,"1080 TRI STATE PKWY, GURNEE, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.375382,MFG METAL STAMPINGS,-87.949199,Non Manufacturer,Low,1 - Most likely to pay,No,Rent,(847) 855-9200,Non-Subsidiary,WWW.AMERICANINDUST.COM,1962,,AIC,363143365,,,Single Location,,,,,,,"1080 TRI STATE PKWY, GURNEE, IL 60031",1080 TRI STATE PKWY,GURNEE,USA,LAKE,IL,600315140,60031,,,34699916,Stamping metal for the trade,25000,"$3,561,895",19,19,$0,$0
Chicago,ST CHARLES STAMPING INC,00-521-5967,00-521-5967,Metal stamping and tooling,Metal stamping,ISO9001,No,No,https://www.scstamping.com/,https://www.scstamping.com/contact,"318 N 4TH ST, SAINT CHARLES, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.916469,MFG METAL STAMPINGS,-88.31845,Non Manufacturer,Low,2 - Likely to pay,No,Rent,(630) 584-2029,Non-Subsidiary,WWW.SCSTAMPING.COM,1958,,,362466710,,,Single Location,P.O. BOX 1029,SAINT CHARLES,USA,KANE,ILLINOIS,601747029,"318 N 4TH ST, SAINT CHARLES, IL 60174",318 N 4TH ST,SAINT CHARLES,USA,KANE,IL,601741824,60174,,,34699916,Stamping metal for the trade,25000,"$3,985,777",19,19,$0,$0
Chicago,"RICH INDUSTRIES, INC.",00-175-9349,00-175-9349,"Metal stamping, CNC machining and fabrication",Metal stamping,No,No,No,https://www.mfg.com/manufacturer/rich-industries-inc-bensenville-illinois-991429/,https://www.mfg.com/manufacturer/rich-industries-inc-bensenville-illinois-991429/,"489 THOMAS DR, BENSENVILLE, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,Importer,79-832-4109,"ALAGOR INDUSTRIES, INCORPORATED",79-832-4109,"ALAGOR INDUSTRIES, INCORPORATED",41.968092,MFG METAL STAMPINGS,-87.945447,Non Manufacturer,High,5 - Least Likely to pay,No,Rent,(630) 766-9150,Subsidiary,WWW.RICHINDUSTRIES.COM,1965,,,362558016,79-832-4109,"ALAGOR INDUSTRIES, INCORPORATED",Single Location,,,,,,,"489 THOMAS DR, BENSENVILLE, IL 60106",489 THOMAS DR,BENSENVILLE,USA,DUPAGE,IL,601062499,60106,,,34699916,Stamping metal for the trade,15000,"$1,000,000",20,20,$0,$0
Chicago,SPRING FORM-ALL & STAMPING CO INC,00-506-6139,00-506-6139,"Springs, wire forms, stampings",Metal stamping,No,NA,NA,https://www.industrynet.com/listing/1238115/form-all-spring-stamping-co-inc,https://www.industrynet.com/listing/1238115/form-all-spring-stamping-co-inc,"380 MEYER RD, BENSENVILLE, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.96753,MFG METAL STAMPINGS,-87.944081,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(630) 595-8833,Non-Subsidiary,WWW.EXCELSPRING.COM,1954,,,363213654,,,Single Location,,,,,,,"380 MEYER RD, BENSENVILLE, IL 60106",380 MEYER RD,BENSENVILLE,USA,DUPAGE,IL,601061615,60106,,,34699916,Stamping metal for the trade,20000,"$2,500,000",20,20,$0,$0
Chicago,"WIREFORMERS, INC.",00-523-5437,00-523-5437,"Wire forms, flat forms, stampings, staples, springs and assemblies",Metal stamping,ISO9001,No,No,https://wireformers.com/,https://wireformers.com/,"500 W CARBOY RD, MOUNT PROSPECT, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.027726,MFG METAL STAMPINGS,-87.943244,Non Manufacturer,High,5 - Least Likely to pay,No,Owns,(847) 718-1920,Non-Subsidiary,WWW.WIREFORMERS.COM,1960,,,362719686,,,Single Location,,,,,,,"500 W CARBOY RD, MOUNT PROSPECT, IL 60056",500 W CARBOY RD,MOUNT PROSPECT,USA,COOK,IL,600565771,60056,,,34699916,Stamping metal for the trade,15000,"$3,228,629",20,20,$0,$0
Chicago,"J. F. SCHROEDER COMPANY, INC.",00-523-0487,00-523-0487,"Tools, dies, stampings, metal fabrication",Metal stamping,No,NA,NA,https://www.industrynet.com/listing/1248628/j-f-schroeder-company-inc,https://www.industrynet.com/listing/1248628/j-f-schroeder-company-inc,"3336 ASHLEY DR, GLENVIEW, IL",333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",,,Private,,,,,,42.038019,MFG DIES/TOOLS/JIGS/FIXTURES,-87.973933,Non Manufacturer,Medium,5 - Least Likely to pay,No,,(847) 357-8600,Non-Subsidiary,WWW.JFSCHROEDERCO.COM,1955,,,362603376,,,Single Location,,,,,,,"3336 ASHLEY DR, GLENVIEW, IL 60025",3336 ASHLEY DR,GLENVIEW,USA,COOK,IL,600254502,60025,,,35440102,Die sets for metal stamping (presses),0,"$3,341,372",20,20,$0,$0
Chicago,TAUBER BROTHERS TOOL AND DIE COMPANY,00-513-4424,00-513-4424,Tooling and stamping,Metal stamping,ISO9001,No,No,https://tauberinc.com/,https://tauberinc.com/#contact,"4701 N OLCOTT AVE, CHICAGO, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.965459,MFG METAL STAMPINGS,-87.814177,Non Manufacturer,Low,1 - Most likely to pay,No,Rent,(708) 867-9100,Non-Subsidiary,WWW.TAUBERINC.COM,1951,,,362495625,,,Single Location,,,,,,,"4701 N OLCOTT AVE, CHICAGO, IL 60706",4701 N OLCOTT AVE,CHICAGO,USA,COOK,IL,607064692,60706,,,34699916,Stamping metal for the trade,30000,"$3,537,663",20,20,$0,$0
Chicago,SERVICE STAMPINGS OF IL INC,00-452-1712,00-452-1712,Stamping,Metal stamping,No,No,No,https://www.servicestampingsil.com/,https://www.servicestampingsil.com/contact_us,"251 CENTRAL AVE, ROSELLE, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.98272,MFG METAL STAMPINGS,-88.087834,Non Manufacturer,Low,1 - Most likely to pay,No,Rent,(630) 894-7880,Non-Subsidiary,WWW.SERVICESTAMPINGSIL.COM,1963,,,362526816,,,Single Location,P.O. BOX 72157,ROSELLE,USA,DUPAGE,ILLINOIS,601720157,"251 CENTRAL AVE, ROSELLE, IL 60172",251 CENTRAL AVE,ROSELLE,USA,DUPAGE,IL,601721901,60172,,,34699916,Stamping metal for the trade,30000,"$3,845,626",20,20,$0,$0
Chicago,M. LIZEN MANUFACTURING CO.,00-512-4318,00-512-4318,Precision metal stampings and mechanical springs,Metal stamping,ISO9001,No,No,https://www.mlizen.com/,https://www.mlizen.com/contact/index.html,"2625 FEDERAL SIGNAL DR, UNIVERSITY PARK, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.448182,MFG METAL STAMPINGS,-87.751869,Non Manufacturer,Low,1 - Most likely to pay,No,Rent,(708) 755-7213,Non-Subsidiary,WWW.MLIZEN.COM,1933,,A A COIL PRODUCTS,361398280,,,Single Location,,,,,,,"2625 FEDERAL SIGNAL DR, UNIVERSITY PARK, IL 60484",2625 FEDERAL SIGNAL DR,UNIVERSITY PARK,USA,WILL,IL,604844104,60484,,,34699916,Stamping metal for the trade,30000,"$5,030,334",24,24,$0,$0
Chicago,ALL AMERICAN WASHER WERKS INC,92-692-4762,92-692-4762,Washers and stampings,Metal stamping,ISO9001,No,No,https://www.washerwerks.com/,https://www.washerwerks.com/contact-us/,"912 E HIGH ST, MUNDELEIN, IL",332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",,,Private,,,,,,42.260101,MFG BOLTS/SCREWS/RIVETS,-87.988677,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(847) 566-9091,Non-Subsidiary,WWW.WASHERWERKS.COM,1995,,,364010867,,,Single Location,,,,,,,"912 E HIGH ST, MUNDELEIN, IL 60060",912 E HIGH ST,MUNDELEIN,USA,LAKE,IL,600603120,60060,,,34529901,"Bolts, metal",44000,"$6,223,377",24,24,$0,$0
Chicago,"MJ CELCO INTERNATIONAL, LLC",83-202-1492,83-202-1492,Precision metal stamping and sheet metal fabrication,Metal stamping,ISO9001 and IATF16949,No,Yes,https://www.mjcelco.com/,https://www.mjcelco.com/,"3900 WESLEY TER, SCHILLER PARK, IL",332322,Sheet Metal Work Manufacturing,,,Private,Importer,,,,,41.949479,MFG SHEET METALWORK,-87.863519,Non Manufacturer,Low,1 - Most likely to pay,No,,(847) 671-1900,Non-Subsidiary,WWW.MJCELCO.COM,2008,,,364303756,,,Single Location,,,,,,,"3900 WESLEY TER, SCHILLER PARK, IL 60176",3900 WESLEY TER,SCHILLER PARK,USA,COOK,IL,601762132,60176,,,34440000,Sheet metalwork,0,"$2,340,748",25,25,$0,$0
Chicago,ARCHER MANUFACTURING CORP,00-547-3319,00-547-3319,"Tool, die, metal stamping",Metal stamping,No,NA,NA,http://www.archermfg.com/,http://www.archermfg.com/,"4439 S KNOX AVE, CHICAGO, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.81168,MFG METAL STAMPINGS,-87.739069,Non Manufacturer,Low,5 - Least Likely to pay,No,Rent,(773) 585-7181,Non-Subsidiary,WWW.ARCHERMFG.COM,1948,,,,,,Single Location,,,,,,,"4439 S KNOX AVE, CHICAGO, IL 60632",4439 S KNOX AVE,CHICAGO,USA,COOK,IL,606324343,60632,,,34699916,Stamping metal for the trade,28000,"$4,876,183",25,25,$0,$0
Chicago,NEWKO TOOL AND ENGINEERING INC.,02-571-8685,02-571-8685,Prototype and short run metal stampings and fabrication,Metal stamping,ISO9001,No,No,https://newkogroup.com/,https://newkogroup.com/contact-us,"720 S VERMONT ST, PALATINE, IL",333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",,,Private,,,,,,42.097197,MFG DIES/TOOLS/JIGS/FIXTURES,-88.038089,Non Manufacturer,Low,1 - Most likely to pay,No,Rent,(847) 359-1670,Non-Subsidiary,WWW.NEWKOGROUP.COM,1958,,NEWKO PROTO TYPE,362410379,,,Single Location,,,,,,,"720 S VERMONT ST, PALATINE, IL 60067",720 S VERMONT ST,PALATINE,USA,COOK,IL,600677139,60067,,,35440100,Special dies and tools,1400,"$5,060,877",25,25,$0,$0
Chicago,SLIDEMATIC PRODUCTS CO.,00-492-7296,00-492-7296,"Stamping, automated assembly",Metal stamping,ISO9001,No,No,https://www.slidematicproducts.com/,https://www.slidematicproducts.com/,"4520 W ADDISON ST, CHICAGO, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.946499,MFG METAL STAMPINGS,-87.740259,Non Manufacturer,Low,2 - Likely to pay,No,Owns,(773) 545-4213,Non-Subsidiary,WWW.SLIDEMATICPRODUCTS.COM,2006,,,205986095,,,Single Location,,,,,,,"4520 W ADDISON ST, CHICAGO, IL 60641",4520 W ADDISON ST,CHICAGO,USA,COOK,IL,606413814,60641,,,34699916,Stamping metal for the trade,0,"$7,582,207",27,27,$0,$0
Chicago,PRECISE STAMPING INC.,55-600-2780,55-600-2780,"Machining, fabrication, stamping",Metal stamping,ISO9001,No,No,https://www.precisestamping.com/,https://www.precisestamping.com/,"202 POPLAR PL, NORTH AURORA, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,41.798515,MFG METAL STAMPINGS,-88.341947,Non Manufacturer,Low,2 - Likely to pay,No,Owns,(630) 897-6477,Non-Subsidiary,WWW.PRECISESTAMPING.COM,1959,,PRECISE LSER WATERJET STAMPING,,,,Single Location,,,,,,,"202 POPLAR PL, NORTH AURORA, IL 60542",202 POPLAR PL,NORTH AURORA,USA,KANE,IL,605421407,60542,,,34699916,Stamping metal for the trade,20000,"$3,000,000",28,28,$0,$0
Chicago,WILLIAM DUDEK MANUFACTURING CO.,02-510-8325,02-510-8325,Four side metal stampings,Metal stamping,ISO9001,No,No,https://www.dudekmfg.com/,https://www.dudekmfg.com/get-in-touch/,"4901 W ARMITAGE AVE, CHICAGO, IL",332618,Other Fabricated Wire Product Manufacturing,,,Private,Both,,,,,41.91662,MFG MISC FABRICATED WIRE PRODUCTS,-87.749651,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(773) 622-2727,Non-Subsidiary,WWW.DUDEKMFG.COM,1920,,,362053882,,,Single Location,,,,,,,"4901 W ARMITAGE AVE, CHICAGO, IL 60639",4901 W ARMITAGE AVE,CHICAGO,USA,COOK,IL,606393214,60639,,,34960000,Miscellaneous fabricated wire products,23000,"$4,755,621",28,28,$0,$0
Chicago,SPRING MICROMATIC AND STAMPING COMPANY INC,00-525-2044,00-525-2044,Spring and stamping,Metal stamping,No,No,No,http://www.micromaticspring.com/,http://www.micromaticspring.com/contact/,"45 N CHURCH ST, ADDISON, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,00-525-2044,SPRING MICROMATIC AND STAMPING COMPANY INC,00-525-2044,SPRING MICROMATIC AND STAMPING COMPANY INC,41.928664,MFG METAL STAMPINGS,-87.990243,Non Manufacturer,High,5 - Least Likely to pay,No,Owns,(630) 607-0141,Non-Subsidiary,WWW.MICROMATICSPRING.COM,1936,,,362786668,00-525-2044,SPRING MICROMATIC AND STAMPING COMPANY INC,Headquarters,,,,,,,"45 N CHURCH ST, ADDISON, IL 60101",45 N CHURCH ST,ADDISON,USA,DUPAGE,IL,601013802,60101,,,34699916,Stamping metal for the trade,73000,"$3,500,000",30,30,$0,$0
Chicago,"ELBURN METAL STAMPING, INC.",01-023-4557,01-023-4557,Metal stamping,Metal stamping,No,No,No,https://www.elburnstamping.com/,https://www.elburnstamping.com/contact.htm,"44W210 KESLINGER RD, ELBURN, IL",333998,,,,Private,Importer,,,,,41.882186,MFG INDUSTRIAL MACHINERY,-88.477005,Non Manufacturer,Low,4 - Less likely to pay,No,Rent,(630) 365-2500,Non-Subsidiary,WWW.ELBURNSTAMPING.COM,1972,,,362964639,,,Single Location,P.O. BOX 947,ELBURN,USA,KANE,ILLINOIS,601190947,"44W210 KESLINGER RD, ELBURN, IL 60119",44W210 KESLINGER RD,ELBURN,USA,KANE,IL,601199702,60119,,,35990302,Custom machinery,50000,"$4,060,408",30,30,$0,$0
Chicago,P.D.Q. TOOL & STAMPING CO.,02-002-9609,02-002-9609,"Die maintenance, metal stampings, welding, and automated assembly technology",Metal stamping,IATF16949,No,No,https://www.pdqtoolandstamping.com/,https://www.pdqtoolandstamping.com/contact/,"14901 GREENWOOD RD, DOLTON, IL",333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",,,Private,,,,,,41.624974,MFG DIES/TOOLS/JIGS/FIXTURES,-87.595994,Non Manufacturer,Low,5 - Least Likely to pay,No,Rent,(708) 841-3000,Non-Subsidiary,WWW.PDQTOOLANDSTAMPING.COM,1975,,,362826293,,,Single Location,,,,,,,"14901 GREENWOOD RD, DOLTON, IL 60419",14901 GREENWOOD RD,DOLTON,USA,COOK,IL,604192238,60419,,,35440102,Die sets for metal stamping (presses),23000,"$4,910,637",30,30,$0,$0
Chicago,GILBERT SPRING CORPORATION,00-544-9434,00-544-9434,"Springs, wire forms, rings, and stampings",Metal stamping,No,No,No,https://www.gilbertspring.com/,https://www.gilbertspring.com/contact/,"2301 N KNOX AVE, CHICAGO, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,Importer,,,,,41.922713,MFG METAL STAMPINGS,-87.742138,Non Manufacturer,Low,5 - Least Likely to pay,No,Rent,(773) 486-6030,Non-Subsidiary,WWW.GILBERTSPRING.COM,1960,,,363737943,,,Single Location,,,,,,,"2301 N KNOX AVE, CHICAGO, IL 60639",2301 N KNOX AVE,CHICAGO,USA,COOK,IL,606393415,60639,,,34699916,Stamping metal for the trade,23000,"$5,370,262",30,30,$0,$0
Chicago,"VINDEE INDUSTRIES, INC.",06-620-0783,06-620-0783,"Tube and steel fabrication, stamping, welding",Metal stamping,No,No,No,http://www.vindee.com/,http://www.vindee.com/contactus.php,"965 LAMBRECHT DR, FRANKFORT, IL",332996,Fabricated Pipe and Pipe Fitting Manufacturing,,,Private,Importer,,,,,41.482104,MFG FABRICATED PIPE/FITTINGS,-87.842678,Non Manufacturer,Low,5 - Least Likely to pay,No,Rent,(815) 469-3300,Non-Subsidiary,WWW.VINDEE.COM,1973,,,363052265,,,Single Location,,,,,,,"965 LAMBRECHT DR, FRANKFORT, IL 60423",965 LAMBRECHT DR,FRANKFORT,USA,WILL,IL,604231650,60423,,,34989907,Tube fabricating (contract bending and shaping),30000,"$5,561,731",30,30,$0,$0
Chicago,BURNEX CORPORATION,06-438-8796,06-438-8796,"Stamping, bending",Metal stamping,ISO9001 and IATF16949,No,No,https://www.burnexcorp.com/,https://www.burnexcorp.com/contact,"5418 BUSINESS PKWY, RINGWOOD, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.387225,MFG METAL STAMPINGS,-88.303603,Non Manufacturer,Medium,5 - Least Likely to pay,No,Rent,(815) 728-1317,Non-Subsidiary,WWW.BURNEXCORP.COM,1972,,,362826470,,,Single Location,,,,,,,"5418 BUSINESS PKWY, RINGWOOD, IL 60072",5418 BUSINESS PKWY,RINGWOOD,USA,MCHENRY,IL,600729412,60072,,,34699916,Stamping metal for the trade,11000,"$6,380,806",30,30,$0,$0
Chicago,AMITY DIE AND STAMPING CO.,00-506-1734,00-506-1734,"Metal stamping, tool and die",Metal stamping,ISO9001,No,No,https://www.amitydie.com/,https://www.amitydie.com/contact/,"13870 W POLO TRAIL DR, LAKE FOREST, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,,,,,42.2687,MFG METAL STAMPINGS,-87.902771,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(847) 680-6600,Non-Subsidiary,WWW.AMITYDIE.COM,1943,,ADS,362661792,,,Single Location,,,,,,,"13870 W POLO TRAIL DR, LAKE FOREST, IL 60045",13870 W POLO TRAIL DR,LAKE FOREST,USA,LAKE,IL,600455102,60045,,,34699916,Stamping metal for the trade,30000,"$6,460,197",30,30,$0,$0
Chicago,"PRECISION STAMPING PRODUCTS, INC.",00-512-0761,00-512-0761,"Stamping, tooling",Metal stamping,ISO9001,No,No,https://precisionstamp.com/,https://precisionstamp.com/contact/,"4848 RIVER RD, SCHILLER PARK, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,Importer,,,,,41.967463,MFG METAL STAMPINGS,-87.862579,Non Manufacturer,Low,5 - Least Likely to pay,No,,(847) 678-0800,Non-Subsidiary,WWW.PRECISIONSTAMP.COM,1919,,,362099616,,,Single Location,,,,,,,"4848 RIVER RD, SCHILLER PARK, IL 60176",4848 RIVER RD,SCHILLER PARK,USA,COOK,IL,601761119,60176,,,34699916,Stamping metal for the trade,75000,"$9,185,002",30,30,$0,$0
Chicago,"TRYSON METAL STAMPINGS AND MANUFACTURING, INC.",06-440-4460,06-440-4460,Metal stamping,Metal stamping,No,No,No,http://www.tryson.com/,http://www.tryson.com/,"311 S STEWART AVE, ADDISON, IL",332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",,,Private,,06-440-4460,"TRYSON METAL STAMPINGS AND MANUFACTURING, INC.",06-440-4460,"TRYSON METAL STAMPINGS AND MANUFACTURING, INC.",41.922367,MFG METAL STAMPINGS,-88.008808,Non Manufacturer,Low,1 - Most likely to pay,No,Owns,(630) 458-0591,Non-Subsidiary,WWW.TRYSON.COM,1972,,,362741376,06-440-4460,"TRYSON METAL STAMPINGS AND MANUFACTURING, INC.",Headquarters,,,,,,,"311 S STEWART AVE, ADDISON, IL 60101",311 S STEWART AVE,ADDISON,USA,DUPAGE,IL,601013340,60101,,,34699916,Stamping metal for the trade,25750,"$6,130,662",44,33,$0,$0
Chicago,ACE PLATING COMPANY,00-552-5449,00-552-5449,"Polishing and buffing, electroplating, powder coating, e-coating, metal spinning, metal stamping, and tool and die making",Metal stamping,No,No,No,https://www.linkedin.com/company/ace-industries-chicago/about/,https://www.linkedin.com/company/ace-industries-chicago/about/,"3433 W 48TH PL, CHICAGO, IL",332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",,,Private,,,,,,41.805201,PLATING/POLISHING SERVICE,-87.710266,Non Manufacturer,High,5 - Least Likely to pay,No,Rent,(773) 927-2711,Non-Subsidiary,WWW.ACEPLATING.COM,1962,,ACE INDUSTRIES,362600783,,,Single Location,,,,,,,"3433 W 48TH PL, CHICAGO, IL 60632",3433 W 48TH PL,CHICAGO,USA,COOK,IL,606323026,60632,,,34710107,Plating of metals or formed products,40000,"$4,791,053",35,35,$0,$0
